"Fofunkcio";"Funkcio";"Fejezet";"Cim";"Alcim";"Jogcim1";"Jogcim2";"Ecs";"Ke";"Nev";"Kiadas";"Bevetel";"Tamogatas";"Oszlop";"AHTT"
"F04";"F04d";"FJ14";15;0;0;0;2;6;"Beruházások";5;;;3;236630
"F04";"F04d";"FJ14";15;0;0;0;2;7;"Felújítások";8;;;3;236630
"F14";"F14";"FJ14";17;0;0;0;0;0;"Vízügyi Igazgatóságok";;2940,7;20056;1;330039
"F14";"F14";"FJ14";17;0;0;0;1;0;"Működési költségvetés";;;;2;330039
"F14";"F14";"FJ14";17;0;0;0;1;1;"Személyi juttatások";9378,6;;;3;330039
"F14";"F14";"FJ14";17;0;0;0;1;2;"Munkaadókat terhelő járulékok és szociális hozzájárulási adó";2553,5;;;3;330039
"F14";"F14";"FJ14";17;0;0;0;1;3;"Dologi kiadások";10257,8;;;3;330039
"F14";"F14";"FJ14";17;0;0;0;2;0;"Felhalmozási költségvetés";;;;2;330039
"F14";"F14";"FJ14";17;0;0;0;2;6;"Beruházások";806,8;;;3;330039
"F01";"F01f";"FJ14";18;0;0;0;0;0;"Közigazgatási és Elektronikus Közszolgáltatások Központi Hivatala";;9423,6;20670,3;1;1766
"F01";"F01f";"FJ14";18;0;0;0;1;0;"Működési költségvetés";;;;2;1766
"F01";"F01f";"FJ14";18;0;0;0;1;1;"Személyi juttatások";3026,7;;;3;1766
"F01";"F01f";"FJ14";18;0;0;0;1;2;"Munkaadókat terhelő járulékok és szociális hozzájárulási adó";750,1;;;3;1766
"F01";"F01f";"FJ14";18;0;0;0;1;3;"Dologi kiadások";23204,9;;;3;1766
"F01";"F01f";"FJ14";18;0;0;0;2;0;"Felhalmozási költségvetés";;;;2;1766
"F01";"F01f";"FJ14";18;0;0;0;2;6;"Beruházások";3025,6;;;3;1766
"F01";"F01f";"FJ14";18;0;0;0;2;7;"Felújítások";86,6;;;3;1766
"F16";"F16";"FJ14";20;0;0;0;0;0;"Fejezeti kezelésű előirányzatok";;;;1;3748
"F16";"F16";"FJ14";20;1;0;0;0;0;"Ágazati célfeladatok";;;;2;3760
"F03";"F03b";"FJ14";20;1;2;0;0;0;"Energia-racionalizálás";100,3;100,3;;3;237778
"F03";"F03b";"FJ14";20;1;27;0;0;0;"Európai Uniós és nemzetközi projektek/programok megvalósításához kapcsolódó kiadások";1043;410;633;3;284756
"F13";"F13b";"FJ14";20;1;50;0;0;0;"Víz-, környezeti és természeti katasztrófa kárelhárítás";260;;260;3;256501
"F12";"F12c";"FJ14";20;1;56;0;0;0;"Kormányzati infokommunikációs szolgáltatások";18743,2;;18743,2;3;347762
"F07";"F07";"FJ14";20;1;57;0;0;0;"Regionális víziközmű rendszerek állami kötelezettségei és a pályázati fejlesztéséhez szükséges önerő";7,5;;7,5;3;281912
"F13";"F13b";"FJ14";20;1;58;0;0;0;"Balatoni regionális víziközmű-hálózat fejlesztése";7,5;;7,5;3;31721
"F13";"F13b";"FJ14";20;1;59;0;0;0;"Ivóvízbázis-védelmi Program végrehajtása";20,5;;20,5;3;256478
"F07";"F07";"FJ14";20;1;60;0;0;0;"Ivóvíz-minőség javító program";41,1;;41,1;3;256489
"F08";"F08f";"FJ14";20;2;0;0;0;0;"Alapítványok és társadalmi önszerveződések támogatása";;;;2;32003
"F16";"F16";"FJ14";20;2;2;0;0;0;"Társadalmi önszerveződések támogatása";;;;3;296980
"F03";"F03b";"FJ14";20;2;2;3;0;0;"Országos Polgárőr Szövetség";1050;;1050;4;251212
"F03";"F03c";"FJ14";20;2;2;5;0;0;"Önkéntes tűzoltóegyesületek és mentőszervezetek támogatása";500;;500;4;29054
"F08";"F08f";"FJ14";20;2;2;11;0;0;"Társadalmi szervezetek, alapítványok támogatása";172;;172;4;302980
"F16";"F16";"FJ14";20;9;0;0;0;0;"Szolidaritási programok";;;;2;277378
"F06";"F06g";"FJ14";20;9;1;0;0;0;"Európai Menekültügyi Alap";143,5;109,8;33,7;3;277389
"F06";"F06g";"FJ14";20;9;2;0;0;0;"Integrációs Alap";201,8;154,7;47,1;3;277390
"F06";"F06g";"FJ14";20;9;3;0;0;0;"Visszatérési Alap";269,9;207,2;62,7;3;277401
"F03";"F03b";"FJ14";20;9;4;0;0;0;"Külső Határok Alap";2144,5;1906,9;237,6;3;277412
"F03";"F03b";"FJ14";20;9;5;0;0;0;"Szolidaritási programokhoz kapcsolódó technikai költségek";242,9;242,9;;3;283601
"F03";"F03b";"FJ14";20;9;6;0;0;0;"Szolidaritási programokhoz kapcsolódó céltartalék";10;;10;3;302946
"F03";"F03c";"FJ14";20;10;0;0;0;0;"Önkormányzati tűzoltóságok normatív támogatása";1963;;1963;2;232061
"F08";"F08b";"FJ14";20;11;0;0;0;0;"Duna Művész Együttesek támogatása";300;;300;2;270756
"F08";"F08f";"FJ14";20;18;0;0;0;0;"Magyar Rendvédelmi Kar";50;;50;2;342684
"F03";"F03b";"FJ14";20;19;0;0;0;0;"A Nemzeti Bűnmegelőzési Stratégia feladatrendszerének támogatása";700;;700;2;342695
"F16";"F16";"FJ14";20;20;0;0;0;0;"Belügyi Alapok";;;;2;343295
"F03";"F03b";"FJ14";20;20;1;0;0;0;"Belső Biztonsági Alap";1822;1722;100;3;342651
"F06";"F06g";"FJ14";20;20;2;0;0;0;"Menekültügyi, Migrációs és Integrációs Alap";1025,3;925,3;100;3;342662
"F03";"F03b";"FJ14";20;20;3;0;0;0;"Belügyi Alapok technikai költségkerete";75;25;50;3;342673
"F02";"F02";"FJ14";21;0;0;0;0;0;"K-600 hírrendszer működtetésére";55;;;1;31194
"F01";"F01b";"FJ14";22;0;0;0;0;0;"Tulajdonosi joggyakorlással kapcsolatos bevételek és kiadások";;;;1;349206
"F01";"F01b";"FJ14";22;2;0;0;0;0;"Tulajdonosi joggyakorlással kapcsolatos kiadások";;;;2;349239
"F01";"F01b";"FJ14";22;2;1;0;0;0;"Magyar Gáz Tranzit Zrt. tőkeemelése";4000;;;3;349284
"F16";"F16";"FJ15";0;0;0;0;0;0;"XV. NEMZETGAZDASÁGI MINISZTÉRIUM";;;;0;6332
"F01";"F01a";"FJ15";1;0;0;0;0;0;"Nemzetgazdasági Minisztérium igazgatása";;9261,5;9686,6;1;6343
"F01";"F01a";"FJ15";1;0;0;0;1;0;"Működési költségvetés";;;;2;6343
"F01";"F01a";"FJ15";1;0;0;0;1;1;"Személyi juttatások";11579,6;;;3;6343
"F01";"F01a";"FJ15";1;0;0;0;1;2;"Munkaadókat terhelő járulékok és szociális hozzájárulási adó";3586,8;;;3;6343
"F01";"F01a";"FJ15";1;0;0;0;1;3;"Dologi kiadások";3095,9;;;3;6343
"F01";"F01a";"FJ15";1;0;0;0;1;5;"Egyéb működési célú kiadások";32,3;;;3;6343
"F01";"F01a";"FJ15";1;0;0;0;2;0;"Felhalmozási költségvetés";;;;2;6343
"F01";"F01a";"FJ15";1;0;0;0;2;6;"Beruházások";612,4;;;3;6343
"F01";"F01a";"FJ15";1;0;0;0;2;7;"Felújítások";2,8;;;3;6343
"F01";"F01a";"FJ15";1;0;0;0;2;8;"Egyéb felhalmozási célú kiadások";38,3;;;3;6343
"F13";"F13b";"FJ15";3;0;0;0;0;0;"Magyar Kereskedelmi Engedélyezési Hivatal";;1700;360;1;226055
"F13";"F13b";"FJ15";3;0;0;0;1;0;"Működési költségvetés";;;;2;226055
"F13";"F13b";"FJ15";3;0;0;0;1;1;"Személyi juttatások";1136,5;;;3;226055
"F13";"F13b";"FJ15";3;0;0;0;1;2;"Munkaadókat terhelő járulékok és szociális hozzájárulási adó";303,4;;;3;226055
"F13";"F13b";"FJ15";3;0;0;0;1;3;"Dologi kiadások";501,1;;;3;226055
"F13";"F13b";"FJ15";3;0;0;0;1;5;"Egyéb működési célú kiadások";2;;;3;226055
"F13";"F13b";"FJ15";3;0;0;0;2;0;"Felhalmozási költségvetés";;;;2;226055
"F13";"F13b";"FJ15";3;0;0;0;2;6;"Beruházások";70;;;3;226055
"F13";"F13b";"FJ15";3;0;0;0;2;7;"Felújítások";47;;;3;226055
"F01";"F01a";"FJ15";5;0;0;0;0;0;"Közbeszerzési és Ellátási Főigazgatóság";;4620,4;7879,9;1;516
"F01";"F01a";"FJ15";5;0;0;0;1;0;"Működési költségvetés";;;;2;516
"F01";"F01a";"FJ15";5;0;0;0;1;1;"Személyi juttatások";2129,5;;;3;516
"F01";"F01a";"FJ15";5;0;0;0;1;2;"Munkaadókat terhelő járulékok és szociális hozzájárulási adó";617;;;3;516
"F01";"F01a";"FJ15";5;0;0;0;1;3;"Dologi kiadások";8976,1;;;3;516
"F01";"F01a";"FJ15";5;0;0;0;1;5;"Egyéb működési célú kiadások";5;;;3;516
"F01";"F01a";"FJ15";5;0;0;0;2;0;"Felhalmozási költségvetés";;;;2;516
"F01";"F01a";"FJ15";5;0;0;0;2;6;"Beruházások";622,7;;;3;516
"F01";"F01a";"FJ15";5;0;0;0;2;7;"Felújítások";150;;;3;516
"F16";"F16";"FJ15";6;0;0;0;0;0;"Nemzeti Szakképzési és Felnőttképzési Hivatal";;786,4;493,9;1;347895
"F16";"F16";"FJ15";6;0;0;0;1;0;"Működési költségvetés";;;;2;347895
"F16";"F16";"FJ15";6;0;0;0;1;1;"Személyi juttatások";567,7;;;3;347895
"F16";"F16";"FJ15";6;0;0;0;1;2;"Munkaadókat terhelő járulékok és szociális hozzájárulási adó";112,9;;;3;347895
"F16";"F16";"FJ15";6;0;0;0;1;3;"Dologi kiadások";449,7;;;3;347895
"F16";"F16";"FJ15";6;0;0;0;2;0;"Felhalmozási költségvetés";;;;2;347895
"F16";"F16";"FJ15";6;0;0;0;2;6;"Beruházások";150;;;3;347895
"F01";"F01b";"FJ15";8;0;0;0;0;0;"Magyar Államkincstár";;9628,9;19243,9;1;237287
"F01";"F01b";"FJ15";8;0;0;0;1;0;"Működési költségvetés";;;;2;237287
"F01";"F01b";"FJ15";8;0;0;0;1;1;"Személyi juttatások";15286,4;;;3;237287
"F01";"F01b";"FJ15";8;0;0;0;1;2;"Munkaadókat terhelő járulékok és szociális hozzájárulási adó";4650,2;;;3;237287
"F01";"F01b";"FJ15";8;0;0;0;1;3;"Dologi kiadások";5586;;;3;237287
"F01";"F01b";"FJ15";8;0;0;0;1;5;"Egyéb működési célú kiadások";3,5;;;3;237287
"F01";"F01b";"FJ15";8;0;0;0;2;0;"Felhalmozási költségvetés";;;;2;237287
"F01";"F01b";"FJ15";8;0;0;0;2;6;"Beruházások";2941,2;;;3;237287
"F01";"F01b";"FJ15";8;0;0;0;2;7;"Felújítások";383,7;;;3;237287
"F01";"F01b";"FJ15";8;0;0;0;2;8;"Egyéb felhalmozási célú kiadások";21,8;;;3;237287
"F13";"F13b";"FJ15";16;0;0;0;0;0;"Európai Támogatásokat Auditáló Főigazgatóság";;427,8;729,8;1;294780
"F13";"F13b";"FJ15";16;0;0;0;1;0;"Működési költségvetés";;;;2;294780
"F13";"F13b";"FJ15";16;0;0;0;1;1;"Személyi juttatások";719,6;;;3;294780
"F13";"F13b";"FJ15";16;0;0;0;1;2;"Munkaadókat terhelő járulékok és szociális hozzájárulási adó";208,6;;;3;294780
"F13";"F13b";"FJ15";16;0;0;0;1;3;"Dologi kiadások";220,5;;;3;294780
"F13";"F13b";"FJ15";16;0;0;0;2;0;"Felhalmozási költségvetés";;;;2;294780
"F13";"F13b";"FJ15";16;0;0;0;2;6;"Beruházások";8,9;;;3;294780
"F16";"F16";"FJ15";25;0;0;0;0;0;"Fejezeti kezelésű előirányzatok";;;;1;6486
"F16";"F16";"FJ15";25;2;0;0;0;0;"Ágazati célelőirányzatok";;;;2;6507
"F13";"F13b";"FJ15";25;2;5;0;0;0;"Kárrendezési célelőirányzat";;;;3;31468
"F13";"F13b";"FJ15";25;2;5;1;0;0;"Függő kár kifizetés";410;;410;4;25067
"F13";"F13b";"FJ15";25;2;5;2;0;0;"Járadék kifizetés";3550;;3550;4;25078
"F13";"F13b";"FJ15";25;2;5;3;0;0;"Tőkésítésre kifizetés";40;;40;4;59206
"F01";"F01b";"FJ15";25;2;7;0;0;0;"Hozzájárulás a könyvvizsgálói közfelügyeleti rendszer működtetéséhez";4,3;;4,3;3;281956
"F06";"F06g";"FJ15";25;2;8;0;0;0;"Országos Foglalkoztatási Közhasznú Nonprofit Kft. támogatása";302,5;;302,5;3;294702
"F16";"F16";"FJ15";25;3;0;0;0;0;"Turisztikai feladatok";;;;2;348628
"F13";"F13b";"FJ15";25;3;2;0;0;0;"Agrármarketing célelőirányzat";1855,9;;1855,9;3;333739
"F13";"F13b";"FJ15";25;3;3;0;0;0;"Turisztikai célelőirányzat";4929;;4929;3;347784
"F16";"F16";"FJ15";25;4;0;0;0;0;"Területfejlesztési feladatok";;;;2;280578
"F13";"F13a";"FJ15";25;4;1;0;0;0;"Területfejlesztéssel összefüggő feladatok";475,4;;475,4;3;346706
"F16";"F16";"FJ15";25;5;0;0;0;0;"Belgazdasági feladatok";;;;2;348639
"F14";"F14";"FJ15";25;5;1;0;0;0;"Gazdasági Zöldítési Rendszer";4886,3;;4886,3;3;347995
"F14";"F14";"FJ15";25;5;2;0;0;0;"NER300 projekt megvalósítása";2356,8;2356,8;;3;348239
"F01";"F01a";"FJ15";25;5;3;0;0;0;"Teljesítésigazolási Szakértői Szerv működési támogatása";153;;153;3;338151
"F02";"F02";"FJ15";25;5;4;0;0;0;"Az ágazat védelmi felkészítésének állami feladatai a honvédelmi törvény alapján";4,2;;4,2;3;257256
"F13";"F13b";"FJ15";25;5;5;0;0;0;"Nemzetközi szabványosítási és akkreditálási feladatok";58,4;;58,4;3;281234
"F13";"F13b";"FJ15";25;5;6;0;0;0;"MKIK támogatása";50;;50;3;329828
"F16";"F16";"FJ15";25;5;7;0;0;0;"Nemzetgazdasági támogatások";3000;;3000;3;349562
"F16";"F16";"FJ15";25;7;0;0;0;0;"Egyéb fejezeti kezelésű előirányzatok";;;;2;257656
"F01";"F01a";"FJ15";25;7;1;0;0;0;"Magán és egyéb jogi személyek kártérítése";34;;34;3;270689
"F01";"F01d";"FJ15";25;7;2;0;0;0;"Nemzetközi tagdíjak, nemzetközi kapcsolattal összefüggő feladatok";520,6;;520,6;3;244190
"F13";"F13b";"FJ15";25;7;3;0;0;0;"Szervezetátalakítási alap";793,3;;793,3;3;297046
"F16";"F16";"FJ15";25;7;7;0;0;0;"Fejezeti általános tartalék";518,1;;518,1;3;269590
"F16";"F16";"FJ15";25;8;0;0;0;0;"Európai Területi Együttműködés (2014-2020)";;;;2;349540
"F13";"F13a";"FJ15";25;8;1;0;0;0;"Duna Transznacionális Együttműködési Program";694,4;341,1;353,3;3;342873
"F13";"F13a";"FJ15";25;8;2;0;0;0;"Közép-európai Transznacionális Együttműködési Program 2020";114,5;;114,5;3;342884
"F13";"F13a";"FJ15";25;8;3;0;0;0;"INTERREG VC Interregionális Együttműködési Program";62,1;;62,1;3;342895
"F13";"F13a";"FJ15";25;8;4;0;0;0;"INTERACT III Interregionális Együttműködési Program";22,8;;22,8;3;342906
"F16";"F16";"FJ16";0;0;0;0;0;0;"XVI. NEMZETI ADÓ- ÉS VÁMHIVATAL";;;;0;295868
"F01";"F01b";"FJ16";1;0;0;0;0;0;"Nemzeti Adó- és Vámhivatal igazgatása";;2951,1;124667,2;1;295935
"F01";"F01b";"FJ16";1;0;0;0;1;0;"Működési költségvetés";;;;2;295935
"F01";"F01b";"FJ16";1;0;0;0;1;1;"Személyi juttatások";71010,1;;;3;295935
"F01";"F01b";"FJ16";1;0;0;0;1;2;"Munkaadókat terhelő járulékok és szociális hozzájárulási adó";19147,4;;;3;295935
"F01";"F01b";"FJ16";1;0;0;0;1;3;"Dologi kiadások";33360,8;;;3;295935
"F01";"F01b";"FJ16";1;0;0;0;1;5;"Egyéb működési célú kiadások";59,8;;;3;295935
"F01";"F01b";"FJ16";1;0;0;0;2;0;"Felhalmozási költségvetés";;;;2;295935
"F01";"F01b";"FJ16";1;0;0;0;2;6;"Beruházások";2295,4;;;3;295935
"F01";"F01b";"FJ16";1;0;0;0;2;7;"Felújítások";1500;;;3;295935
"F01";"F01b";"FJ16";1;0;0;0;2;8;"Egyéb felhalmozási célú kiadások";244,8;;;3;295935
"F01";"F01b";"FJ16";2;0;0;0;0;0;"Bűnügyi Főigazgatóság";;23,8;8166,7;1;295946
"F01";"F01b";"FJ16";2;0;0;0;1;0;"Működési költségvetés";;;;2;295946
"F01";"F01b";"FJ16";2;0;0;0;1;1;"Személyi juttatások";5252,7;;;3;295946
"F01";"F01b";"FJ16";2;0;0;0;1;2;"Munkaadókat terhelő járulékok és szociális hozzájárulási adó";1381,7;;;3;295946
"F01";"F01b";"FJ16";2;0;0;0;1;3;"Dologi kiadások";1396;;;3;295946
"F01";"F01b";"FJ16";2;0;0;0;2;0;"Felhalmozási költségvetés";;;;2;295946
"F01";"F01b";"FJ16";2;0;0;0;2;6;"Beruházások";160,1;;;3;295946
"F06";"F06g";"FJ16";3;0;0;0;0;0;"Képzési, Egészségügyi és Kulturális Intézet";;257,2;2220,4;1;295979
"F06";"F06g";"FJ16";3;0;0;0;1;0;"Működési költségvetés";;;;2;295979
"F06";"F06g";"FJ16";3;0;0;0;1;1;"Személyi juttatások";1294;;;3;295979
"F06";"F06g";"FJ16";3;0;0;0;1;2;"Munkaadókat terhelő járulékok és szociális hozzájárulási adó";359,4;;;3;295979
"F06";"F06g";"FJ16";3;0;0;0;1;3;"Dologi kiadások";730,4;;;3;295979
"F06";"F06g";"FJ16";3;0;0;0;1;5;"Egyéb működési célú kiadások";0,1;;;3;295979
"F06";"F06g";"FJ16";3;0;0;0;2;0;"Felhalmozási költségvetés";;;;2;295979
"F06";"F06g";"FJ16";3;0;0;0;2;6;"Beruházások";68,7;;;3;295979
"F06";"F06g";"FJ16";3;0;0;0;2;7;"Felújítások";25;;;3;295979
"F16";"F16";"FJ17";0;0;0;0;0;0;"XVII. NEMZETI FEJLESZTÉSI MINISZTÉRIUM";;;;0;280489
"F01";"F01a";"FJ17";1;0;0;0;0;0;"Nemzeti Fejlesztési Minisztérium igazgatása";;11498,9;6492,3;1;280645
"F01";"F01a";"FJ17";1;0;0;0;1;0;"Működési költségvetés";;;;2;280645
"F01";"F01a";"FJ17";1;0;0;0;1;1;"Személyi juttatások";7032,1;;;3;280645
"F01";"F01a";"FJ17";1;0;0;0;1;2;"Munkaadókat terhelő járulékok és szociális hozzájárulási adó";1898,7;;;3;280645
"F01";"F01a";"FJ17";1;0;0;0;1;3;"Dologi kiadások";9049,4;;;3;280645
"F01";"F01a";"FJ17";1;0;0;0;2;0;"Felhalmozási költségvetés";;;;2;280645
"F01";"F01a";"FJ17";1;0;0;0;2;8;"Egyéb felhalmozási célú kiadások";11;;;3;280645
"F12";"F12c";"FJ17";3;0;0;0;0;0;"Nemzeti Információs Infrastruktúra Fejlesztési Intézet";;913,3;1628,8;1;252134
"F12";"F12c";"FJ17";3;0;0;0;1;0;"Működési költségvetés";;;;2;252134
"F12";"F12c";"FJ17";3;0;0;0;1;1;"Személyi juttatások";391,5;;;3;252134
"F12";"F12c";"FJ17";3;0;0;0;1;2;"Munkaadókat terhelő járulékok és szociális hozzájárulási adó";100,5;;;3;252134
"F12";"F12c";"FJ17";3;0;0;0;1;3;"Dologi kiadások";2048,1;;;3;252134
"F12";"F12c";"FJ17";3;0;0;0;1;5;"Egyéb működési célú kiadások";0,7;;;3;252134
"F12";"F12c";"FJ17";3;0;0;0;2;0;"Felhalmozási költségvetés";;;;2;252134
"F12";"F12c";"FJ17";3;0;0;0;2;6;"Beruházások";1,3;;;3;252134
"F09";"F09";"FJ17";4;0;0;0;0;0;"Országos Atomenergia Hivatal";;2405,6;392,6;1;1018
"F09";"F09";"FJ17";4;0;0;0;1;0;"Működési költségvetés";;;;2;1018
"F09";"F09";"FJ17";4;0;0;0;1;1;"Személyi juttatások";832,5;;;3;1018
"F09";"F09";"FJ17";4;0;0;0;1;2;"Munkaadókat terhelő járulékok és szociális hozzájárulási adó";224,8;;;3;1018
"F09";"F09";"FJ17";4;0;0;0;1;3;"Dologi kiadások";1024,1;;;3;1018
"F09";"F09";"FJ17";4;0;0;0;1;5;"Egyéb működési célú kiadások";678,3;;;3;1018
"F09";"F09";"FJ17";4;0;0;0;2;0;"Felhalmozási költségvetés";;;;2;1018
"F09";"F09";"FJ17";4;0;0;0;2;6;"Beruházások";38,5;;;3;1018
"F11";"F11";"FJ17";5;0;0;0;0;0;"Magyar Bányászati és Földtani Hivatal";;2467,7;;1;275101
"F11";"F11";"FJ17";5;0;0;0;1;0;"Működési költségvetés";;;;2;275101
"F11";"F11";"FJ17";5;0;0;0;1;1;"Személyi juttatások";760,7;;;3;275101
"F11";"F11";"FJ17";5;0;0;0;1;2;"Munkaadókat terhelő járulékok és szociális hozzájárulási adó";197,3;;;3;275101
"F11";"F11";"FJ17";5;0;0;0;1;3;"Dologi kiadások";596,1;;;3;275101
"F11";"F11";"FJ17";5;0;0;0;1;5;"Egyéb működési célú kiadások";909,3;;;3;275101
"F11";"F11";"FJ17";5;0;0;0;2;0;"Felhalmozási költségvetés";;;;2;275101
"F11";"F11";"FJ17";5;0;0;0;2;6;"Beruházások";4,3;;;3;275101
"F12";"F12d";"FJ17";7;0;0;0;0;0;"Nemzeti Közlekedési Hatóság";;31098,4;;1;275112
"F12";"F12d";"FJ17";7;0;0;0;1;0;"Működési költségvetés";;;;2;275112
"F12";"F12d";"FJ17";7;0;0;0;1;1;"Személyi juttatások";3047,9;;;3;275112
"F12";"F12d";"FJ17";7;0;0;0;1;2;"Munkaadókat terhelő járulékok és szociális hozzájárulási adó";761;;;3;275112
"F12";"F12d";"FJ17";7;0;0;0;1;3;"Dologi kiadások";5304,1;;;3;275112
"F12";"F12d";"FJ17";7;0;0;0;1;4;"Ellátottak pénzbeli juttatásai";0,3;;;3;275112
"F12";"F12d";"FJ17";7;0;0;0;1;5;"Egyéb működési célú kiadások";21230;;;3;275112
"F12";"F12d";"FJ17";7;0;0;0;2;0;"Felhalmozási költségvetés";;;;2;275112
"F12";"F12d";"FJ17";7;0;0;0;2;6;"Beruházások";645,1;;;3;275112
"F12";"F12d";"FJ17";7;0;0;0;2;7;"Felújítások";100;;;3;275112
"F12";"F12d";"FJ17";7;0;0;0;2;8;"Egyéb felhalmozási célú kiadások";10;;;3;275112
"F12";"F12a";"FJ17";8;0;0;0;0;0;"Közlekedésfejlesztési Koordinációs Központ";;819;2629,4;1;197382
"F12";"F12a";"FJ17";8;0;0;0;1;0;"Működési költségvetés";;;;2;197382
"F12";"F12a";"FJ17";8;0;0;0;1;1;"Személyi juttatások";967,4;;;3;197382
"F12";"F12a";"FJ17";8;0;0;0;1;2;"Munkaadókat terhelő járulékok és szociális hozzájárulási adó";253,9;;;3;197382
"F12";"F12a";"FJ17";8;0;0;0;1;3;"Dologi kiadások";1941,1;;;3;197382
"F12";"F12a";"FJ17";8;0;0;0;1;5;"Egyéb működési célú kiadások";191,6;;;3;197382
"F12";"F12a";"FJ17";8;0;0;0;2;0;"Felhalmozási költségvetés";;;;2;197382
"F12";"F12a";"FJ17";8;0;0;0;2;6;"Beruházások";90,4;;;3;197382
"F12";"F12a";"FJ17";8;0;0;0;2;8;"Egyéb felhalmozási célú kiadások";4;;;3;197382
"F12";"F12d";"FJ17";10;0;0;0;0;0;"Közlekedésbiztonsági Szervezet";;;488,3;1;265334
"F12";"F12d";"FJ17";10;0;0;0;1;0;"Működési költségvetés";;;;2;265334
"F12";"F12d";"FJ17";10;0;0;0;1;1;"Személyi juttatások";263,4;;;3;265334
"F12";"F12d";"FJ17";10;0;0;0;1;2;"Munkaadókat terhelő járulékok és szociális hozzájárulási adó";72,8;;;3;265334
"F12";"F12d";"FJ17";10;0;0;0;1;3;"Dologi kiadások";133,6;;;3;265334
"F12";"F12d";"FJ17";10;0;0;0;2;0;"Felhalmozási költségvetés";;;;2;265334
"F12";"F12d";"FJ17";10;0;0;0;2;6;"Beruházások";18,5;;;3;265334
"F01";"F01a";"FJ17";11;0;0;0;0;0;"Kormányzati Informatikai Fejlesztési Ügynökség";;60;430,6;1;270034
"F01";"F01a";"FJ17";11;0;0;0;1;0;"Működési költségvetés";;;;2;270034
"F01";"F01a";"FJ17";11;0;0;0;1;1;"Személyi juttatások";319;;;3;270034
"F01";"F01a";"FJ17";11;0;0;0;1;2;"Munkaadókat terhelő járulékok és szociális hozzájárulási adó";80,6;;;3;270034
"F01";"F01a";"FJ17";11;0;0;0;1;3;"Dologi kiadások";82,6;;;3;270034
"F01";"F01a";"FJ17";11;0;0;0;2;0;"Felhalmozási költségvetés";;;;2;270034
"F01";"F01a";"FJ17";11;0;0;0;2;6;"Beruházások";8,4;;;3;270034
"F11";"F11";"FJ17";14;0;0;0;0;0;"Magyar Földtani és Geofizikai Intézet";;395;606,4;1;10597
"F11";"F11";"FJ17";14;0;0;0;1;0;"Működési költségvetés";;;;2;10597
"F11";"F11";"FJ17";14;0;0;0;1;1;"Személyi juttatások";585,7;;;3;10597
"F11";"F11";"FJ17";14;0;0;0;1;2;"Munkaadókat terhelő járulékok és szociális hozzájárulási adó";158;;;3;10597
"F11";"F11";"FJ17";14;0;0;0;1;3;"Dologi kiadások";250,2;;;3;10597
"F11";"F11";"FJ17";14;0;0;0;1;5;"Egyéb működési célú kiadások";3,7;;;3;10597
"F11";"F11";"FJ17";14;0;0;0;2;0;"Felhalmozási költségvetés";;;;2;10597
"F11";"F11";"FJ17";14;0;0;0;2;6;"Beruházások";3,8;;;3;10597
"F13";"F13b";"FJ17";15;0;0;0;0;0;"Nemzeti Fogyasztóvédelmi Hatóság";;18,8;1021,2;1;6453
"F13";"F13b";"FJ17";15;0;0;0;1;0;"Működési költségvetés";;;;2;6453
"F13";"F13b";"FJ17";15;0;0;0;1;1;"Személyi juttatások";548,1;;;3;6453
"F13";"F13b";"FJ17";15;0;0;0;1;2;"Munkaadókat terhelő járulékok és szociális hozzájárulási adó";148;;;3;6453
"F13";"F13b";"FJ17";15;0;0;0;1;3;"Dologi kiadások";293,9;;;3;6453
"F13";"F13b";"FJ17";15;0;0;0;2;0;"Felhalmozási költségvetés";;;;2;6453
"F13";"F13b";"FJ17";15;0;0;0;2;6;"Beruházások";40;;;3;6453
"F13";"F13b";"FJ17";15;0;0;0;2;7;"Felújítások";10;;;3;6453
"F16";"F16";"FJ17";20;0;0;0;0;0;"Fejezeti kezelésű előirányzatok";;;;1;280490
"F16";"F16";"FJ17";20;31;0;0;0;0;"Kiemelt célú beruházások támogatása";;;;2;302668
"F12";"F12b";"FJ17";20;31;12;0;0;0;"Korábbi közútfejlesztési feladatok végrehajtása";2194,5;;2194,5;3;348217
"F12";"F12d";"FJ17";20;31;13;0;0;0;"Győr-Gönyű kikötőfejlesztés";100,9;;100,9;3;348717
"F16";"F16";"FJ17";20;32;0;0;0;0;"Közlekedési ágazati programok";;;;2;302691
"F12";"F12d";"FJ17";20;32;1;0;0;0;"A közösségi közlekedés összehangolása";433,5;;433,5;3;295735
"F12";"F12a";"FJ17";20;32;2;0;0;0;"Közúthálózat fenntartás és működtetés";56667,2;1181;55486,2;3;348228
"F12";"F12a";"FJ17";20;32;3;0;0;0;"Útdíj rendszerek működtetése";16336,4;;16336,4;3;341573
"F12";"F12a";"FJ17";20;32;4;0;0;0;"Nemzeti Infrastruktúra Fejlesztő Zrt. működési támogatása";3607,7;;3607,7;3;348240
"F12";"F12a";"FJ17";20;32;5;0;0;0;"TEN-T projektek";2088;249;1839;3;257201
"F12";"F12d";"FJ17";20;32;6;0;0;0;"Belvízi hajózási alapprogram";0,1;;0,1;3;245823
