Fofunkcio;Funkcio;Fejezet;Cím;Alcim;Jogcim1;Jogcim2;Ecs;Ke;Nev;Mûködési kiadás;Mûködési bevétel;Felhalmozási kiadás;Felhalmozási bevétel;Kiadas;Bevetel
F01;F01.a;15;01;00;00;00;01;02 ;         Munkaadókat terhelõ járulékok és szociális hozzájárulási adó;3 143,9;;;;3 143,9;0,0
F01;F01.a;15;01;00;00;00;01;03 ;         Dologi kiadások;2 276,5;;;;2 276,5;0,0
F01;F01.a;15;01;00;00;00;01;05 ;         Egyéb mûködési célú kiadások;32,3;;;;32,3;0,0
F01;F01.a;15;01;00;00;00;02;00 ;      Felhalmozási költségvetés;;;;;0,0;0,0
F01;F01.a;15;01;00;00;00;02;06 ;         Beruházások;;;383,2;;383,2;0,0
F01;F01.a;15;01;00;00;00;02;08 ;         Egyéb felhalmozási célú kiadások;;;38,3;;38,3;0,0
F13;F13.b;15;03;00;00;00;00;00 ;   Magyar Kereskedelmi Engedélyezési Hivatal;;1 700,0;;;0,0;1 700,0
F13;F13.b;15;03;00;00;00;01;00 ;      Mûködési költségvetés;;;;;0,0;0,0
F13;F13.b;15;03;00;00;00;01;01 ;         Személyi juttatások;1 133,5;;;;1 133,5;0,0
F13;F13.b;15;03;00;00;00;01;02 ;         Munkaadókat terhelõ járulékok és szociális hozzájárulási adó;302,4;;;;302,4;0,0
F13;F13.b;15;03;00;00;00;01;03 ;         Dologi kiadások;501,5;;;;501,5;0,0
F13;F13.b;15;03;00;00;00;01;05 ;         Egyéb mûködési célú kiadások;2,0;;;;2,0;0,0
F13;F13.b;15;03;00;00;00;02;00 ;      Felhalmozási költségvetés;;;;;0,0;0,0
F13;F13.b;15;03;00;00;00;02;06 ;         Beruházások;;;92,0;;92,0;0,0
F13;F13.b;15;03;00;00;00;02;07 ;         Felújítások;;;25,0;;25,0;0,0
F13;F13.b;15;04;00;00;00;00;00 ;   Nemzeti Akkreditáló Hatóság;;231,4;;;0,0;231,4
F13;F13.b;15;04;00;00;00;01;00 ;      Mûködési költségvetés;;;;;0,0;0,0
F13;F13.b;15;04;00;00;00;01;01 ;         Személyi juttatások;229,5;;;;229,5;0,0
F13;F13.b;15;04;00;00;00;01;02 ;         Munkaadókat terhelõ járulékok és szociális hozzájárulási adó;62,0;;;;62,0;0,0
F13;F13.b;15;04;00;00;00;01;03 ;         Dologi kiadások;59,9;;;;59,9;0,0
F01;F01.a;15;05;00;00;00;00;00 ;   Közbeszerzési és Ellátási Fõigazgatóság;;8 843,3;;167,4;0,0;9 010,7
F01;F01.a;15;05;00;00;00;01;00 ;      Mûködési költségvetés;;;;;0,0;0,0
F01;F01.a;15;05;00;00;00;01;01 ;         Személyi juttatások;2 708,3;;;;2 708,3;0,0
F01;F01.a;15;05;00;00;00;01;02 ;         Munkaadókat terhelõ járulékok és szociális hozzájárulási adó;773,1;;;;773,1;0,0
F01;F01.a;15;05;00;00;00;01;03 ;         Dologi kiadások;15 197,7;;;;15 197,7;0,0
F01;F01.a;15;05;00;00;00;01;05 ;         Egyéb mûködési célú kiadások;5,0;;;;5,0;0,0
F01;F01.a;15;05;00;00;00;02;00 ;      Felhalmozási költségvetés;;;;;0,0;0,0
F01;F01.a;15;05;00;00;00;02;06 ;         Beruházások;;;692,9;;692,9;0,0
F01;F01.a;15;05;00;00;00;02;07 ;         Felújítások;;;1 430,0;;1 430,0;0,0
F04;F04.d;15;06;00;00;00;00;00 ;   Nemzeti Szakképzési és Felnõttképzési Hivatal;;586,4;;;0,0;586,4
F04;F04.d;15;06;00;00;00;01;00 ;      Mûködési költségvetés;;;;;0,0;0,0
F04;F04.d;15;06;00;00;00;01;01 ;         Személyi juttatások;944,7;;;;944,7;0,0
F04;F04.d;15;06;00;00;00;01;02 ;         Munkaadókat terhelõ járulékok és szociális hozzájárulási adó;214,4;;;;214,4;0,0
F04;F04.d;15;06;00;00;00;01;03 ;         Dologi kiadások;581,6;;;;581,6;0,0
F04;F04.d;15;06;00;00;00;02;00 ;      Felhalmozási költségvetés;;;;;0,0;0,0
F04;F04.d;15;06;00;00;00;02;06 ;         Beruházások;;;144,7;;144,7;0,0
F04;F04.d;15;07;00;00;00;00;00 ;   Szakképzési Centrumok;;2 410,6;;;0,0;2 410,6
F04;F04.d;15;07;00;00;00;01;00 ;      Mûködési költségvetés;;;;;0,0;0,0
F04;F04.d;15;07;00;00;00;01;01 ;         Személyi juttatások;88 810,5;;;;88 810,5;0,0
F04;F04.d;15;07;00;00;00;01;02 ;         Munkaadókat terhelõ járulékok és szociális hozzájárulási adó;24 892,7;;;;24 892,7;0,0
F04;F04.d;15;07;00;00;00;01;03 ;         Dologi kiadások;24 402,8;;;;24 402,8;0,0
F04;F04.d;15;07;00;00;00;01;04 ;         Ellátottak pénzbeli juttatásai;835,2;;;;835,2;0,0
F04;F04.d;15;07;00;00;00;02;00 ;      Felhalmozási költségvetés;;;;;0,0;0,0
F04;F04.d;15;07;00;00;00;02;06 ;         Beruházások;;;183,5;;183,5;0,0
F04;F04.d;15;07;00;00;00;02;07 ;         Felújítások;;;47,6;;47,6;0,0
F01;F01.b;15;08;00;00;00;00;00 ;   Magyar Államkincstár;;13 119,2;;;0,0;13 119,2
F01;F01.b;15;08;00;00;00;01;00 ;      Mûködési költségvetés;;;;;0,0;0,0
F01;F01.b;15;08;00;00;00;01;01 ;         Személyi juttatások;16 664,1;;;;16 664,1;0,0
F01;F01.b;15;08;00;00;00;01;02 ;         Munkaadókat terhelõ járulékok és szociális hozzájárulási adó;5 004,5;;;;5 004,5;0,0
F01;F01.b;15;08;00;00;00;01;03 ;         Dologi kiadások;6 056,5;;;;6 056,5;0,0
F01;F01.b;15;08;00;00;00;01;05 ;         Egyéb mûködési célú kiadások;3,5;;;;3,5;0,0
F01;F01.b;15;08;00;00;00;02;00 ;      Felhalmozási költségvetés;;;;;0,0;0,0
F01;F01.b;15;08;00;00;00;02;06 ;         Beruházások;;;2 519,9;;2 519,9;0,0
F01;F01.b;15;08;00;00;00;02;07 ;         Felújítások;;;383,7;;383,7;0,0
F01;F01.b;15;08;00;00;00;02;08 ;         Egyéb felhalmozási célú kiadások;;;21,8;;21,8;0,0
F13;F13.b;15;16;00;00;00;00;00 ;   Európai Támogatásokat Auditáló Fõigazgatóság;;1 381,6;;41,3;0,0;1 422,9
F13;F13.b;15;16;00;00;00;01;00 ;      Mûködési költségvetés;;;;;0,0;0,0
F13;F13.b;15;16;00;00;00;01;01 ;         Személyi juttatások;1 305,7;;;;1 305,7;0,0
F13;F13.b;15;16;00;00;00;01;02 ;         Munkaadókat terhelõ járulékok és szociális hozzájárulási adó;387,7;;;;387,7;0,0
F13;F13.b;15;16;00;00;00;01;03 ;         Dologi kiadások;405,5;;;;405,5;0,0
F13;F13.b;15;16;00;00;00;02;00 ;      Felhalmozási költségvetés;;;;;0,0;0,0
F13;F13.b;15;16;00;00;00;02;06 ;         Beruházások;;;43,8;;43,8;0,0
F13;F13.b;15;25;00;00;00;00;00 ;   Fejezeti kezelésû elõirányzatok;;;;;0,0;0,0
F13;F13.b;15;25;02;00;00;00;00 ;      Ágazati célelõirányzatok;;;;;0,0;0,0
F13;F13.b;15;25;02;05;00;00;00 ;         Kárrendezési célelõirányzat;;;;;0,0;0,0
F13;F13.b;15;25;02;05;01;00;00 ;            Függõ kár kifizetés;310,0;;;;310,0;0,0
F13;F13.b;15;25;02;05;02;00;00 ;            Járadék kifizetés;3 450,0;;;;3 450,0;0,0
F13;F13.b;15;25;02;05;03;00;00 ;            Tõkésítésre kifizetés;20,0;;;;20,0;0,0
F01;F01.a;15;25;02;06;00;00;00 ;         Ár- és belvízvédelmi kártalanítási feladatok;0,1;;;;0,1;0,0
F01;F01.b;15;25;02;07;00;00;00 ;         Hozzájárulás a könyvvizsgálói közfelügyeleti rendszer mûködtetéséhez;3,0;;;;3,0;0,0
F13;F13.b;15;25;02;08;00;00;00 ;         Felelõs játékszervezési tevékenység támogatása;150,0;;;;150,0;0,0
F13;F13.b;15;25;04;00;00;00;00 ;      Területfejlesztési feladatok;;;;;0,0;0,0
F13;F13.a;15;25;04;01;00;00;00 ;         Területfejlesztéssel összefüggõ feladatok;462,6;;8,0;;470,6;0,0
F13;F13.a;15;25;04;05;00;00;00 ;         Pest megyei fejlesztések;;;16 000,0;;16 000,0;0,0
F13;F13.a;15;25;05;00;00;00;00 ;      Belgazdasági feladatok;;;;;0,0;0,0
F14;F14;15;25;05;01;00;00;00 ;         Gazdasági Zöldítési Rendszer;350,0;;7 155,1;;7 505,1;0,0
F01;F01.a;15;25;05;03;00;00;00 ;         Teljesítésigazolási Szakértõi Szerv mûködési támogatása;150,5;;0,5;;151,0;0,0
F02;F02;15;25;05;04;00;00;00 ;         Az ágazat védelmi felkészítésének állami feladatai a honvédelmi törvény alapján;4,2;;;;4,2;0,0
F13;F13.b;15;25;05;05;00;00;00 ;         Nemzetközi szabványosítási feladatok;69,8;;;;69,8;0,0
F13;F13.b;15;25;05;06;00;00;00 ;         MKIK támogatása;50,0;;;;50,0;0,0
F13;F13.a;15;25;05;07;00;00;00 ;         Nagyvállalati beruházási támogatások;;;15 000,0;;15 000,0;0,0
F13;F13.a;15;25;05;08;00;00;00 ;         Irinyi Terv iparstratégiai támogatásai;;;3 000,0;;3 000,0;0,0
F13;F13.a;15;25;05;09;00;00;00 ;         Jedlik Terv;;;3 000,0;;3 000,0;0,0
F01;F01.a;15;25;05;10;00;00;00 ;         Intézményi kezességi díjtámogatások;1 403,6;;;;1 403,6;0,0
F01;F01.a;15;25;07;00;00;00;00 ;      Egyéb fejezeti kezelésû elõirányzatok;;;;;0,0;0,0
F01;F01.a;15;25;07;01;00;00;00 ;         Magán és egyéb jogi személyek kártérítése;30,0;;;;30,0;0,0
F13;F13.b;15;25;07;02;00;00;00 ;         Nemzetközi tagdíjak, nemzetközi kapcsolattal összefüggõ feladatok;581,0;;;;581,0;0,0
F13;F13.b;15;25;07;04;00;00;00 ;         Nemzetgazdasági programok;881,7;;;;881,7;0,0
F01;F01.a;15;25;07;07;00;00;00 ;         Fejezeti általános tartalék;200,3;;;;200,3;0,0
F01;F01.b;15;25;08;00;00;00;00 ;      Pénztárgépek cseréjének és átalakításának támogatása;;;500,0;;500,0;0,0
F01;F01.b;15;25;09;00;00;00;00 ;      Munkaerõpiaci és képzési feladatok;;;;;0,0;0,0
F06;F06.g;15;25;09;01;00;00;00 ;         Országos Foglalkoztatási Közhasznú Nonprofit Kft. támogatása;242,3;;30,0;;272,3;0,0
F13;F13.b;15;25;09;02;00;00;00 ;         Munkaügyi alternatív vitarendezési eljárások támogatása;25,0;;;;25,0;0,0
F04;F04.d;15;25;09;03;00;00;00 ;         Szakképzési Centrumok által ellátott felnõtt oktatási tevékenység finanszírozása;6 000,0;;;;6 000,0;0,0
F01;F01.a;15;25;10;00;00;00;00 ;      Fejezeti stabilitási tartalék;641,5;;;;641,5;0,0
F01;F01.a;15;25;20;00;00;00;00 ;      Európai uniós fejlesztési programok;;;;;0,0;0,0
F01;F01.a;15;25;20;02;00;00;00 ;         Európai Területi Együttmûködés (2014-2020);;;;;0,0;0,0
F13;F13.a;15;25;20;02;01;00;00 ;            Duna Transznacionális Program;2 638,3;496,2;139,1;37,8;2 777,4;534,0
F13;F13.a;15;25;20;02;02;00;00 ;            Interreg CENTRAL EUROPE transznacionális együttmûködési program;500,7;;30,6;;531,3;0,0
F13;F13.a;15;25;20;02;03;00;00 ;            INTERREG EUROPE Interregionális Együttmûködési Program;453,3;;25,7;;479,0;0,0
F13;F13.a;15;25;20;02;04;00;00 ;            INTERACT III Interregionális Együttmûködési Program;11,3;;;;11,3;0,0
F13;F13.a;15;26;00;00;00;00;00 ;   Központi kezelésû elõirányzatok;;;;;0,0;0,0
F13;F13.a;15;26;01;00;00;00;00 ;      Tulajdonosi joggyakorlással kapcsolatos bevételek és kiadások;;;;;0,0;0,0
F13;F13.a;15;26;01;01;00;00;00 ;         Kibocsátási egységek értékesítésébõl származó bevételek;;;;;0,0;0,0
F01;F01.b;15;26;01;01;01;00;00 ;            Légiközlekedési kibocsátási egységek értékesítési bevétele;;;;92,4;0,0;92,4
F01;F01.b;15;26;01;01;02;00;00 ;            Egyéb kibocsátási egységek értékesítési bevétele;;;;29 835,7;0,0;29 835,7
F01;F01.b;15;26;01;02;00;00;00 ;         Szerencsejáték koncessziós díj;;4 384,0;;;0,0;4 384,0
F01;F01.b;16;00;00;00;00;00;00 ;XVI. NEMZETI ADÓ- ÉS VÁMHIVATAL;;;;;0,0;0,0
F01;F01.b;16;01;00;00;00;00;00 ;   Nemzeti Adó- és Vámhivatal;;3 000,8;;244,9;0,0;3 245,7
F01;F01.b;16;01;00;00;00;01;00 ;      Mûködési költségvetés;;;;;0,0;0,0
F01;F01.b;16;01;00;00;00;01;01 ;         Személyi juttatások;77 509,1;;;;77 509,1;0,0
F01;F01.b;16;01;00;00;00;01;02 ;         Munkaadókat terhelõ járulékok és szociális hozzájárulási adó;20 875,4;;;;20 875,4;0,0
F01;F01.b;16;01;00;00;00;01;03 ;         Dologi kiadások;40 188,3;;;;40 188,3;0,0
F01;F01.b;16;01;00;00;00;01;04 ;         Ellátottak pénzbeli juttatásai;1,8;;;;1,8;0,0
F01;F01.b;16;01;00;00;00;01;05 ;         Egyéb mûködési célú kiadások;59,9;;;;59,9;0,0
F01;F01.b;16;01;00;00;00;02;00 ;      Felhalmozási költségvetés;;;;;0,0;0,0
F01;F01.b;16;01;00;00;00;02;06 ;         Beruházások;;;4 551,7;;4 551,7;0,0
F01;F01.b;16;01;00;00;00;02;07 ;         Felújítások;;;1 540,0;;1 540,0;0,0
F01;F01.b;16;01;00;00;00;02;08 ;         Egyéb felhalmozási célú kiadások;;;244,8;;244,8;0,0
F01;F01.b;16;02;00;00;00;00;00 ;   Fejezeti kezelésû elõirányzatok;;;;;0,0;0,0
F01;F01.a;16;02;01;00;00;00;00 ;      Fejezeti stabilitási tartalék;1 375,5;;;;1 375,5;0,0
F01;F01.a;17;00;00;00;00;00;00 ;XVII. NEMZETI FEJLESZTÉSI MINISZTÉRIUM;;;;;0,0;0,0
F01;F01.a;17;01;00;00;00;00;00 ;   Nemzeti Fejlesztési Minisztérium igazgatása;;6 669,5;;11,0;0,0;6 680,5
F01;F01.a;17;01;00;00;00;01;00 ;      Mûködési költségvetés;;;;;0,0;0,0
F01;F01.a;17;01;00;00;00;01;01 ;         Személyi juttatások;7 641,6;;;;7 641,6;0,0
F01;F01.a;17;01;00;00;00;01;02 ;         Munkaadókat terhelõ járulékok és szociális hozzájárulási adó;2 063,1;;;;2 063,1;0,0
F01;F01.a;17;01;00;00;00;01;03 ;         Dologi kiadások;3 956,4;;;;3 956,4;0,0
F01;F01.a;17;01;00;00;00;02;00 ;      Felhalmozási költségvetés;;;;;0,0;0,0
F01;F01.a;17;01;00;00;00;02;06 ;         Beruházások;;;72,3;;72,3;0,0
F01;F01.a;17;01;00;00;00;02;08 ;         Egyéb felhalmozási célú kiadások;;;11,0;;11,0;0,0
F12;F12.c;17;03;00;00;00;00;00 ;   Nemzeti Információs Infrastruktúra Fejlesztési Intézet;;913,3;;;0,0;913,3
F12;F12.c;17;03;00;00;00;01;00 ;      Mûködési költségvetés;;;;;0,0;0,0
F12;F12.c;17;03;00;00;00;01;01 ;         Személyi juttatások;445,5;;;;445,5;0,0
F12;F12.c;17;03;00;00;00;01;02 ;         Munkaadókat terhelõ járulékok és szociális hozzájárulási adó;115,0;;;;115,0;0,0
F12;F12.c;17;03;00;00;00;01;03 ;         Dologi kiadások;2 562,9;;;;2 562,9;0,0
F12;F12.c;17;03;00;00;00;01;05 ;         Egyéb mûködési célú kiadások;0,7;;;;0,7;0,0
F12;F12.c;17;03;00;00;00;02;00 ;      Felhalmozási költségvetés;;;;;0,0;0,0
F12;F12.c;17;03;00;00;00;02;06 ;         Beruházások;;;1,3;;1,3;0,0
F09;F09;17;04;00;00;00;00;00 ;   Országos Atomenergia Hivatal;;2 599,9;;;0,0;2 599,9
F09;F09;17;04;00;00;00;01;00 ;      Mûködési költségvetés;;;;;0,0;0,0
F09;F09;17;04;00;00;00;01;01 ;         Személyi juttatások;1 848,3;;;;1 848,3;0,0
F09;F09;17;04;00;00;00;01;02 ;         Munkaadókat terhelõ járulékok és szociális hozzájárulási adó;499,6;;;;499,6;0,0
F09;F09;17;04;00;00;00;01;03 ;         Dologi kiadások;1 985,9;;;;1 985,9;0,0
F09;F09;17;04;00;00;00;01;05 ;         Egyéb mûködési célú kiadások;658,3;;;;658,3;0,0
F09;F09;17;04;00;00;00;02;00 ;      Felhalmozási költségvetés;;;;;0,0;0,0
F09;F09;17;04;00;00;00;02;06 ;         Beruházások;;;148,7;;148,7;0,0
F11;F11;17;05;00;00;00;00;00 ;   Magyar Bányászati és Földtani Hivatal;;2 367,6;;;0,0;2 367,6
F11;F11;17;05;00;00;00;01;00 ;      Mûködési költségvetés;;;;;0,0;0,0
F11;F11;17;05;00;00;00;01;01 ;         Személyi juttatások;369,7;;;;369,7;0,0
F11;F11;17;05;00;00;00;01;02 ;         Munkaadókat terhelõ járulékok és szociális hozzájárulási adó;106,7;;;;106,7;0,0
F11;F11;17;05;00;00;00;01;03 ;         Dologi kiadások;473,5;;;;473,5;0,0
F11;F11;17;05;00;00;00;01;05 ;         Egyéb mûködési célú kiadások;1 415,8;;;;1 415,8;0,0
F11;F11;17;05;00;00;00;02;00 ;      Felhalmozási költségvetés;;;;;0,0;0,0
F11;F11;17;05;00;00;00;02;06 ;         Beruházások;;;1,9;;1,9;0,0
F12;F12.d;17;07;00;00;00;00;00 ;   Nemzeti Közlekedési Hatóság;;31 077,4;;21,0;0,0;31 098,4
F12;F12.d;17;07;00;00;00;01;00 ;      Mûködési költségvetés;;;;;0,0;0,0
F12;F12.d;17;07;00;00;00;01;01 ;         Személyi juttatások;3 091,8;;;;3 091,8;0,0
F12;F12.d;17;07;00;00;00;01;02 ;         Munkaadókat terhelõ járulékok és szociális hozzájárulási adó;787,1;;;;787,1;0,0
F12;F12.d;17;07;00;00;00;01;03 ;         Dologi kiadások;5 228,1;;;;5 228,1;0,0
F12;F12.d;17;07;00;00;00;01;04 ;         Ellátottak pénzbeli juttatásai;0,3;;;;0,3;0,0
F12;F12.d;17;07;00;00;00;01;05 ;         Egyéb mûködési célú kiadások;21 306,0;;;;21 306,0;0,0
F12;F12.d;17;07;00;00;00;02;00 ;      Felhalmozási költségvetés;;;;;0,0;0,0
F12;F12.d;17;07;00;00;00;02;06 ;         Beruházások;;;695,1;;695,1;0,0
F12;F12.d;17;07;00;00;00;02;07 ;         Felújítások;;;50,0;;50,0;0,0
F12;F12.d;17;07;00;00;00;02;08 ;         Egyéb felhalmozási célú kiadások;;;10,0;;10,0;0,0
F12;F12.a;17;08;00;00;00;00;00 ;   Közlekedésfejlesztési Koordinációs Központ;;500,0;;;0,0;500,0
F12;F12.a;17;08;00;00;00;01;00 ;      Mûködési költségvetés;;;;;0,0;0,0
F12;F12.a;17;08;00;00;00;01;01 ;         Személyi juttatások;1 010,7;;;;1 010,7;0,0
F12;F12.a;17;08;00;00;00;01;02 ;         Munkaadókat terhelõ járulékok és szociális hozzájárulási adó;266,1;;;;266,1;0,0
F12;F12.a;17;08;00;00;00;01;03 ;         Dologi kiadások;1 692,0;;;;1 692,0;0,0
F12;F12.a;17;08;00;00;00;01;05 ;         Egyéb mûködési célú kiadások;191,6;;;;191,6;0,0
F12;F12.a;17;08;00;00;00;02;00 ;      Felhalmozási költségvetés;;;;;0,0;0,0
F12;F12.a;17;08;00;00;00;02;06 ;         Beruházások;;;90,4;;90,4;0,0
F12;F12.a;17;08;00;00;00;02;08 ;         Egyéb felhalmozási célú kiadások;;;4,0;;4,0;0,0
F12;F12.d;17;10;00;00;00;00;00 ;   Közlekedésbiztonsági Szervezet;;;;;0,0;0,0
F12;F12.d;17;10;00;00;00;01;00 ;      Mûködési költségvetés;;;;;0,0;0,0
F12;F12.d;17;10;00;00;00;01;01 ;         Személyi juttatások;263,4;;;;263,4;0,0
F12;F12.d;17;10;00;00;00;01;02 ;         Munkaadókat terhelõ járulékok és szociális hozzájárulási adó;72,8;;;;72,8;0,0
F12;F12.d;17;10;00;00;00;01;03 ;         Dologi kiadások;133,6;;;;133,6;0,0
F12;F12.d;17;10;00;00;00;02;00 ;      Felhalmozási költségvetés;;;;;0,0;0,0
F12;F12.d;17;10;00;00;00;02;06 ;         Beruházások;;;18,5;;18,5;0,0
F01;F01.a;17;11;00;00;00;00;00 ;   Kormányzati Informatikai Fejlesztési Ügynökség;;10,0;;;0,0;10,0
F01;F01.a;17;11;00;00;00;01;00 ;      Mûködési költségvetés;;;;;0,0;0,0
F01;F01.a;17;11;00;00;00;01;01 ;         Személyi juttatások;319,0;;;;319,0;0,0
F01;F01.a;17;11;00;00;00;01;02 ;         Munkaadókat terhelõ járulékok és szociális hozzájárulási adó;80,6;;;;80,6;0,0
F01;F01.a;17;11;00;00;00;01;03 ;         Dologi kiadások;32,6;;;;32,6;0,0
F01;F01.a;17;11;00;00;00;02;00 ;      Felhalmozási költségvetés;;;;;0,0;0,0
F01;F01.a;17;11;00;00;00;02;06 ;         Beruházások;;;8,4;;8,4;0,0
F11;F11;17;14;00;00;00;00;00 ;   Magyar Földtani és Geofizikai Intézet;;595,0;;;0,0;595,0
F11;F11;17;14;00;00;00;01;00 ;      Mûködési költségvetés;;;;;0,0;0,0
F11;F11;17;14;00;00;00;01;01 ;         Személyi juttatások;680,7;;;;680,7;0,0
F11;F11;17;14;00;00;00;01;02 ;         Munkaadókat terhelõ járulékok és szociális hozzájárulási adó;183,0;;;;183,0;0,0
F11;F11;17;14;00;00;00;01;03 ;         Dologi kiadások;310,2;;;;310,2;0,0
F11;F11;17;14;00;00;00;01;05 ;         Egyéb mûködési célú kiadások;3,7;;;;3,7;0,0
F11;F11;17;14;00;00;00;02;00 ;      Felhalmozási költségvetés;;;;;0,0;0,0
F11;F11;17;14;00;00;00;02;06 ;         Beruházások;;;23,8;;23,8;0,0
F13;F13.b;17;15;00;00;00;00;00 ;   Nemzeti Fogyasztóvédelmi Hatóság;;18,8;;;0,0;18,8
F13;F13.b;17;15;00;00;00;01;00 ;      Mûködési költségvetés;;;;;0,0;0,0
F13;F13.b;17;15;00;00;00;01;01 ;         Személyi juttatások;563,8;;;;563,8;0,0
F13;F13.b;17;15;00;00;00;01;02 ;         Munkaadókat terhelõ járulékok és szociális hozzájárulási adó;152,3;;;;152,3;0,0
F13;F13.b;17;15;00;00;00;01;03 ;         Dologi kiadások;293,9;;;;293,9;0,0
F13;F13.b;17;15;00;00;00;02;00 ;      Felhalmozási költségvetés;;;;;0,0;0,0
F13;F13.b;17;15;00;00;00;02;06 ;         Beruházások;;;40,0;;40,0;0,0
F13;F13.b;17;15;00;00;00;02;07 ;         Felújítások;;;10,0;;10,0;0,0
F08;F08.a;17;16;00;00;00;00;00 ;   Nemzeti Sportközpontok;;2 497,0;;3,0;0,0;2 500,0
F08;F08.a;17;16;00;00;00;01;00 ;      Mûködési költségvetés;;;;;0,0;0,0
F08;F08.a;17;16;00;00;00;01;01 ;         Személyi juttatások;2 245,4;;;;2 245,4;0,0
F08;F08.a;17;16;00;00;00;01;02 ;         Munkaadókat terhelõ járulékok és szociális hozzájárulási adó;610,5;;;;610,5;0,0
F08;F08.a;17;16;00;00;00;01;03 ;         Dologi kiadások;4 866,6;;;;4 866,6;0,0
F08;F08.a;17;16;00;00;00;02;00 ;      Felhalmozási költségvetés;;;;;0,0;0,0
F08;F08.a;17;16;00;00;00;02;06 ;         Beruházások;;;2 527,8;;2 527,8;0,0
F08;F08.a;17;16;00;00;00;02;07 ;         Felújítások;;;38,0;;38,0;0,0
F08;F08.a;17;20;00;00;00;00;00 ;   Fejezeti kezelésû elõirányzatok;;;;;0,0;0,0
F08;F08.a;17;20;32;00;00;00;00 ;      Közlekedési ágazati programok;;;;;0,0;0,0
F12;F12.d;17;20;32;01;00;00;00 ;         A közösségi közlekedés összehangolása;387,2;;12,0;;399,2;0,0
F12;F12.a;17;20;32;02;00;00;00 ;         Közúthálózat fenntartás és mûködtetés;73 221,3;1 200,0;;;73 221,3;1 200,0
F12;F12.a;17;20;32;03;00;00;00 ;         Útdíj rendszerek mûködtetése;21 032,9;;;;21 032,9;0,0
F12;F12.a;17;20;32;04;00;00;00 ;         Nemzeti Infrastruktúra Fejlesztõ Zrt. mûködési támogatása;3 507,7;;;;3 507,7;0,0
F12;F12.d;17;20;32;06;00;00;00 ;         Belvízi hajózási alapprogram;;;0,1;;0,1;0,0
F12;F12.d;17;20;32;11;00;00;00 ;         Közúti közlekedésbiztonság javítása és szakképzési feladatok;1 988,6;2 000,0;210,0;;2 198,6;2 000,0
F14;F14;17;20;32;12;00;00;00 ;         Közúti közlekedéssel összefüggõ környezetvédelmi feladatok;170,0;190,0;20,0;;190,0;190,0
F14;F14;17;20;32;13;00;00;00 ;         Zajtérképezés EU tagállami feladatai;49,1;;;;49,1;0,0
F12;F12.a;17;20;32;28;00;00;00 ;         Kiemelt közúti projektek;980,0;;279 020,0;;280 000,0;0,0
F12;F12.d;17;20;32;29;00;00;00 ;         Légiszállítási szolgáltatások;1 000,0;;;;1 000,0;0,0
F12;F12.a;17;20;32;30;00;00;00 ;         Közúthálózat felújítása;35,0;;9 965,0;;10 000,0;0,0
F12;F12.a;17;20;32;32;00;00;00 ;         Tengelysúlymérõ-rendszer és kapcsolódó beruházások;52,5;;14 947,5;;15 000,0;0,0
F12;F12.d;17;20;32;33;00;00;00 ;         Budapest-Belgrád vasútvonal magyarországi szakaszának felújítása;35,0;;9 965,0;;10 000,0;0,0
F13;F13.a;17;20;32;34;00;00;00 ;         Határ menti közúti fejlesztések elõkészítése;3,5;;996,5;;1 000,0;0,0
